sep=;
SIN;LAST NAME;FIRST NAME;GENDER;EMAIL;BIRTHDATE;ADDRESS;LANGUAGE;SALARY;MARITAL STATUS;EMPLOYEE NUMBER;HIRE DATE;INSURANCE;FAKETAG
758307862;ARLINE;LESTER;F;ARLINE.LESTER@outlook.com;1997-06-05;11 Proctor Circle, Peabody MA 01960;E;115143$;single;344564;1997-01-14;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
758373732;JULIANNE;HALEY;F;JULIANNE.HALEY@outlook.com;1986-10-11;1431 King George Boulevard, Savannah GA 31419;E;231867$;single;975904;1975-02-01;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
316073717;ELIZABETH;RUSSO;F;ELIZABETH.RUSSO@agc.ia.ca;1943-04-06;1720 Quacco Road, Pooler GA 31322;E;160829$;maried;486969;1985-06-25;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
578437634;ELMO;HALEY;M;ELMO.HALEY@agc.ia.ca;1993-12-04;20 Hacker Street, Worcester MA 01603;E;20221$;maried;044392;2016-06-21;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
320684889;BEAU;NOEL;M;BEAU.NOEL@ia.ca;1957-03-13;589 East Main Street, Newport VT 05855;F;272984$;single;465195;2003-08-20;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
304615503;BRYON;WIGGINS;M;BRYON.WIGGINS@gmail.com;1976-08-15;140 South Hill Avenue, Fayetteville AR 72701;E;216102$;divorced;981911;1980-06-22;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
761523208;JAYNE;NORRIS;F;JAYNE.NORRIS@agc.ia.ca;1940-02-25;5470 Atlanta Highway, Montgomery AL 36109;E;194511$;widowed;629009;1988-08-01;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
573621448;DWIGHT;WYATT;M;DWIGHT.WYATT@gmail.com;1995-04-04;6578 Marauder Drive, Nashville TN 37209;F;84908$;single;382708;2003-10-15;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
460103047;ROSALIND;COTE;F;ROSALIND.COTE@agc.ia.ca;1933-05-16;2917 Miramar Drive, Fayetteville AR 72704;F;112170$;common-law partner;063878;1973-03-25;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
510164262;ROSEMARIE;HOLLAND;F;ROSEMARIE.HOLLAND@ia.ca;1970-01-22;233 Buckland Hills Drive, Manchester CT 06042;E;54917$;maried;579227;2013-02-15;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
255406878;SANTOS;FRENCH;M;SANTOS.FRENCH@agc.ia.ca;1941-11-19;9472 Noble Way, Arvada CO 80007;E;105289$;divorced;945479;2010-03-30;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
588781682;SHANNON;MYERS;M;SHANNON.MYERS@outlook.com;1980-11-27;429 Patterson Street, Nashville TN 37211;F;158593$;maried;396308;2006-03-01;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
710126772;RODOLFO;DALTON;M;RODOLFO.DALTON@ia.ca;1949-07-21;122 East Hayes Street, Norman OK 73069;F;198255$;single;017180;2008-04-20;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
142028042;ANGIE;MCCARTHY;F;ANGIE.MCCARTHY@agc.ia.ca;1970-01-08;2334 Nantucket Drive, Crofton MD 21114;F;35872$;maried;570842;2013-10-03;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
248363004;KATIE;SCHMIDT;F;KATIE.SCHMIDT@gmail.com;1947-12-25;25 Morton Street, Quincy MA 02169;F;112637$;widowed;282909;1985-02-16;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
136387875;HAL;MACK;M;HAL.MACK@agc.ia.ca;1937-03-26;2106 Standard Avenue, Louisville KY 40210;E;109610$;single;595851;2004-02-24;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
244783544;KARA;ROBLES;F;KARA.ROBLES@agc.ia.ca;1924-04-07;3311 Wiley Post Loop, Anchorage AK 99517;E;148827$;divorced;345965;2008-06-11;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
372558262;URSULA;FAULKNER;F;URSULA.FAULKNER@outlook.com;1938-04-25;9515 West 74th Avenue, Arvada CO 80005;E;22348$;maried;653470;1982-09-29;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
442604831;GERARD;TALLEY;M;GERARD.TALLEY@ia.ca;1942-07-10;6 Oak Street, Town of Rockingham VT 05101;F;279781$;divorced;330277;1971-03-16;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
206130122;HEIDI;WILLIAMS;F;HEIDI.WILLIAMS@outlook.com;1962-07-06;22538 6th Street, Hayward CA 94541;F;98080$;widowed;913091;2020-05-26;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
364600312;MAI;FAULKNER;F;MAI.FAULKNER@ia.ca;1943-02-11;222 Plymouth Street, Middleborough MA 02346;E;40457$;single;778052;2020-03-04;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
740274139;CHANG;HOLMES;M;CHANG.HOLMES@gmail.com;1970-02-01;5108 Franklin Street, Savannah GA 31405;E;144628$;divorced;666356;1991-01-17;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
575537675;BRAD;CUMMINGS;M;BRAD.CUMMINGS@agc.ia.ca;1972-02-29;1364 Capri Drive, Panama City FL 32405;E;290047$;maried;861915;1996-07-03;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
184874154;NINA;CRAIG;F;NINA.CRAIG@gmail.com;1933-07-21;2961 Vinson Road, Montgomery AL 36110;E;42843$;maried;344202;2017-04-17;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
604603050;HARLAN;COLON;M;HARLAN.COLON@gmail.com;1970-08-24;1809 Cedar Drive, Severn MD 21144;F;134931$;maried;545376;1971-07-31;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
702434747;NETTIE;DICKERSON;F;NETTIE.DICKERSON@hotmail.com;1973-12-25;3729 East Mission Boulevard, Fayetteville AR 72703;F;255272$;widowed;670804;1985-06-23;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
437748312;LIZA;UNDERWOOD;F;LIZA.UNDERWOOD@agc.ia.ca;1999-06-15;1261 Sioux Terrace, Nashville TN 37115;F;175787$;common-law partner;676193;2015-11-04;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
360853170;ANDRE;MCKNIGHT;M;ANDRE.MCKNIGHT@hotmail.com;1979-12-24;6007 Applegate Lane, Louisville KY 40219;E;102879$;divorced;343978;2007-11-03;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
450071386;WINSTON;CRUZ;M;WINSTON.CRUZ@ia.ca;1940-02-03;18330 North 79th Avenue, Glendale AZ 85308;F;203206$;widowed;250136;2014-12-08;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
168083103;TREVOR;KEITH;M;TREVOR.KEITH@agc.ia.ca;1925-01-12;1528 Stafford Avenue, Hayward CA 94541;F;229942$;widowed;209959;1989-11-28;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
783723547;LYNDA;MITCHELL;F;LYNDA.MITCHELL@ia.ca;1998-02-04;2504 Longest Avenue, Louisville KY 40204;E;165690$;divorced;199106;1999-02-14;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
526166608;MAC;PHELPS;M;MAC.PHELPS@hotmail.com;1937-08-14;406 East Waldburg Street, Savannah GA 31401;E;287121$;single;012396;1999-06-08;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
276642600;CANDY;SEARS;F;CANDY.SEARS@ia.ca;1928-06-08;18 Densmore Drive, Essex VT 05452;E;138739$;single;357555;2007-01-23;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
621073550;JOHNIE;RICH;M;JOHNIE.RICH@hotmail.com;1933-11-05;6451 West Bell Road, Glendale AZ 85308;F;96152$;single;642432;2013-11-22;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
430644062;DARRYL;GAINES;M;DARRYL.GAINES@hotmail.com;1976-05-26;412 West Ila Street, Fayetteville AR 72701;F;247542$;widowed;700708;2021-02-17;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
615142114;MARIETTA;DUKE;F;MARIETTA.DUKE@hotmail.com;1932-09-07;43 Westminster Street, Pittsfield MA 01201;E;68534$;divorced;418984;2001-08-26;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
162433452;JOEY;STOUT;M;JOEY.STOUT@agc.ia.ca;1982-09-08;1838 Crofton Parkway, Crofton MD 21114;E;49031$;widowed;739325;1980-05-25;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
504411018;JEROME;ODOM;M;JEROME.ODOM@outlook.com;1930-03-27;7941 Alpine View Circle, Anchorage AK 99507;E;241549$;maried;658440;2017-09-25;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
335341251;ALEXIS;MCCOY;M;ALEXIS.MCCOY@ia.ca;1933-07-19;435 East 5th Avenue, Anchorage AK 99501;E;115389$;widowed;518188;1998-04-28;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
468010533;CLARA;CLEVELAND;F;CLARA.CLEVELAND@hotmail.com;1963-12-10;875 Latouche Street, Anchorage AK 99501;F;273309$;maried;080918;2022-10-12;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
546562158;CAMILLE;KRAMER;F;CAMILLE.KRAMER@agc.ia.ca;1976-06-06;122 East Hayes Street, Norman OK 73069;F;133675$;maried;270879;1974-05-12;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
651203473;DEVON;HENSON;M;DEVON.HENSON@ia.ca;1964-04-22;5000 V Street Northwest, Washington DC 20007;E;88240$;common-law partner;954334;2016-10-11;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
140552142;GAYLE;VINCENT;F;GAYLE.VINCENT@agc.ia.ca;1942-01-18;227 West Montgomery Cross Road, Savannah GA 31406;E;88036$;common-law partner;768536;1996-07-11;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
285148078;KENT;CARR;M;KENT.CARR@gmail.com;1961-02-18;7018 Russell Court, Arvada CO 80007;E;97025$;common-law partner;394793;2004-05-24;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
622846459;HILARY;ADKINS;F;HILARY.ADKINS@agc.ia.ca;1934-04-06;242 North Ash Street, Fruita CO 81521;F;282094$;maried;524544;2009-03-25;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
215534389;MOSES;WALL;M;MOSES.WALL@agc.ia.ca;1943-11-10;3 Southerberry Drive, Oakland VT 05468;F;281079$;widowed;132923;2005-05-01;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
135400760;TOM;MAYER;M;TOM.MAYER@agc.ia.ca;1924-05-17;9331 Edison Road, Lithia FL 33547;E;44534$;common-law partner;087097;2018-02-10;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
625686530;DAMON;ROTH;M;DAMON.ROTH@gmail.com;1941-01-06;37 Rushforde Drive, Manchester CT 06040;F;228728$;widowed;201820;1977-05-22;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
273362681;DANIEL;GREEN;M;DANIEL.GREEN@outlook.com;1964-03-28;2414 Parker Street, Berkeley CA 94704;F;135128$;divorced;589074;1987-01-16;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
111306536;SHELBY;MEDINA;M;SHELBY.MEDINA@gmail.com;1992-08-14;4840 Reservoir Road Northwest, Washington DC 20007;F;237128$;maried;608989;2012-10-20;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
154831143;BROOKE;MOSLEY;F;BROOKE.MOSLEY@agc.ia.ca;1962-12-29;7711 North 51st Avenue, Glendale AZ 85301;F;148092$;single;862561;2022-09-30;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
267115848;ETHAN;BENTLEY;M;ETHAN.BENTLEY@ia.ca;1923-06-08;4438 Maine Avenue, Baldwin Park CA 91706;F;247523$;maried;202411;2001-11-03;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
617003033;YOLANDA;CUNNINGHAM;F;YOLANDA.CUNNINGHAM@agc.ia.ca;1929-07-01;4 Conti Circle, Barre VT 05641;F;246963$;maried;255706;2022-01-03;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
420287625;VICTORIA;STARK;F;VICTORIA.STARK@outlook.com;1954-09-02;1770 Colony Way, Fayetteville AR 72704;F;280143$;common-law partner;443021;1995-09-08;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
561725086;RONNIE;NOBLE;M;RONNIE.NOBLE@outlook.com;1936-10-26;829 Dunbarton Road, Montgomery AL 36117;E;31320$;divorced;034807;1999-04-29;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
650537012;RYAN;DORSEY;M;RYAN.DORSEY@agc.ia.ca;1970-06-10;34 Holyoke Road, Manchester CT 06040;E;92609$;common-law partner;672701;1976-05-14;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
277418448;MAUREEN;BOWEN;F;MAUREEN.BOWEN@agc.ia.ca;1937-02-15;11 Meeting Place Circle, Boxford MA 01921;E;132357$;divorced;892612;1977-01-09;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
526567060;MEREDITH;RAYMOND;F;MEREDITH.RAYMOND@ia.ca;1938-10-24;8221 Surf Drive, Panama City FL 32408;E;209315$;common-law partner;565553;1997-05-15;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
383025186;NAOMI;MOONEY;F;NAOMI.MOONEY@outlook.com;1970-11-23;1222 Arcade Boulevard, Sacramento CA 95815;F;268912$;divorced;547439;2012-12-27;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
785776634;ODELL;MACIAS;M;ODELL.MACIAS@hotmail.com;1938-05-12;6816 West 84th Circle, Arvada CO 80003;F;182896$;widowed;795913;2005-05-08;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
171143480;BOBBIE;WOOTEN;M;BOBBIE.WOOTEN@agc.ia.ca;1931-02-21;8349 West Stella Way, Glendale AZ 85305;F;299472$;divorced;047941;1998-10-24;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
604762443;MATHEW;LYONS;M;MATHEW.LYONS@ia.ca;1932-02-23;2441 Chase Park Drive, Montgomery AL 36110;F;78749$;single;129378;1976-07-19;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
543006530;CHUCK;REYNOLDS;M;CHUCK.REYNOLDS@ia.ca;1925-04-01;39 Cottage Street, Athol MA 01331;F;200991$;common-law partner;900762;2016-04-02;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
288303142;ROSS;TRUJILLO;M;ROSS.TRUJILLO@gmail.com;1936-04-30;46 Deslauriers Street, Chicopee MA 01020;E;167203$;single;575938;1993-12-31;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
585112634;FORREST;WEAVER;M;FORREST.WEAVER@agc.ia.ca;1958-12-28;2936 State Avenue, Panama City FL 32405;E;297100$;common-law partner;170360;1977-03-29;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
586016057;DERICK;RIVAS;M;DERICK.RIVAS@gmail.com;1994-06-08;5102 Ander Drive, Brentwood TN 37027;E;277872$;single;388501;1971-03-13;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
166480715;ROBERT;PECK;M;ROBERT.PECK@agc.ia.ca;1954-07-29;445 South Potomac Circle, Aurora CO 80012;F;165984$;single;572692;1974-05-13;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
744423633;DONNA;LUCAS;F;DONNA.LUCAS@agc.ia.ca;1999-06-12;3142 West Finger Road, Fayetteville AR 72701;F;172757$;common-law partner;096553;1991-01-06;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
200702264;MOLLIE;NOEL;F;MOLLIE.NOEL@outlook.com;1966-08-10;223 Goose Pond Road, Fairfax VT 05454;F;213604$;divorced;588281;2012-06-01;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
242005650;CESAR;SOTO;M;CESAR.SOTO@agc.ia.ca;1944-09-28;5732 Jean Drive, Union City CA 94587;E;243452$;single;309190;1983-09-14;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
611662677;CLIFF;MIDDLETON;M;CLIFF.MIDDLETON@agc.ia.ca;1988-08-16;301 Argonaut Street, Panama City Beach FL 32413;E;210097$;widowed;637060;1991-12-28;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
741652614;OLIVIA;PAUL;F;OLIVIA.PAUL@hotmail.com;1985-11-05;1347 Blackwalnut Court, Annapolis MD 21403;E;239966$;maried;588590;1996-12-29;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
154138622;SERENA;BEAN;F;SERENA.BEAN@ia.ca;1934-09-26;4600 East Huntsville Road, Fayetteville AR 72701;F;179428$;maried;247999;1975-06-17;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
455403840;ARIEL;TYSON;M;ARIEL.TYSON@agc.ia.ca;1931-01-17;19416 Barclay Road, Castro Valley CA 94546;F;292397$;single;399872;2016-01-06;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
684020704;KATHARINE;PACE;F;KATHARINE.PACE@agc.ia.ca;1949-11-28;145 Grau Drive, Fremont CA 94536;E;222902$;maried;542251;2008-11-02;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
652771320;JERROLD;BOWEN;M;JERROLD.BOWEN@outlook.com;1990-10-10;915 Hargrove Street, Ardmore OK 73401;E;266107$;divorced;968376;2019-01-23;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
676100142;QUINTON;GONZALEZ;M;QUINTON.GONZALEZ@agc.ia.ca;1939-07-05;1120 Mitchell Young Road, Montgomery AL 36108;F;184742$;maried;380134;1995-11-11;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
206362402;CARSON;FOSTER;M;CARSON.FOSTER@hotmail.com;1944-05-24;87 Horseshoe Drive, West Windsor VT 05037;F;93515$;single;838902;1985-01-04;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
735687253;MORGAN;HARMON;M;MORGAN.HARMON@gmail.com;1938-09-11;912 Countryside Lane, Montgomery AL 36117;E;106092$;common-law partner;084773;2022-09-15;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
666320817;CRYSTAL;BOYLE;F;CRYSTAL.BOYLE@ia.ca;1948-11-05;4503 North Council Road, Bethany OK 73008;E;41116$;divorced;486876;1971-10-24;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
403414865;AHMED;HUNT;M;AHMED.HUNT@agc.ia.ca;1971-06-27;8043 Cranberry Street, Anchorage AK 99502;E;288304$;divorced;691699;2002-12-28;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
586201519;BETTE;SNYDER;F;BETTE.SNYDER@gmail.com;1932-04-18;28 Wayne Avenue, Waltham MA 02453;E;207447$;common-law partner;302994;1980-01-05;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
484188230;BRYAN;MURPHY;M;BRYAN.MURPHY@gmail.com;1951-01-07;69 Washington Street, Manchester CT 06042;E;154958$;widowed;623250;2009-12-21;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
716662028;LESA;DANIEL;F;LESA.DANIEL@gmail.com;1998-08-27;708 Pine Drift Drive, Odenton MD 21113;E;149865$;maried;575044;1983-07-20;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
313623639;SUSANNA;TYLER;F;SUSANNA.TYLER@gmail.com;1962-05-05;12800 Saunders Road, Anchorage AK 99516;F;82134$;common-law partner;551612;1979-11-14;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
330186545;JOESPH;CHAN;M;JOESPH.CHAN@ia.ca;1964-10-22;8358 WB&A Road, Severn MD 21144;E;271322$;common-law partner;765169;1999-08-01;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
586867822;TRISTAN;SANDERS;M;TRISTAN.SANDERS@ia.ca;1955-02-11;7529 West 72nd Avenue, Arvada CO 80003;F;220634$;maried;666055;1999-11-30;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
456168145;SHELBY;GLOVER;M;SHELBY.GLOVER@ia.ca;1969-08-20;829 Dunbarton Road, Montgomery AL 36117;E;140438$;single;777546;2013-07-20;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
375176765;LELAND;JENSEN;M;LELAND.JENSEN@outlook.com;1991-04-26;3034 Mica Street, Fayetteville AR 72704;F;35906$;divorced;506955;1973-01-10;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
263218646;ORA;VELASQUEZ;F;ORA.VELASQUEZ@ia.ca;1959-10-25;882 Plantation Way, Montgomery AL 36117;F;207245$;divorced;805966;2015-07-28;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
374427326;VERN;BEST;M;VERN.BEST@agc.ia.ca;1994-05-17;10723 Colonial Woods Court, Louisville KY 40223;E;192993$;common-law partner;734313;1984-10-27;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
431188226;NELDA;GALLOWAY;F;NELDA.GALLOWAY@ia.ca;1952-08-10;8262 Elvaton Road, Millersville MD 21108;E;86665$;maried;092268;2022-10-10;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
428308571;JAMI;RUIZ;F;JAMI.RUIZ@ia.ca;1920-10-26;2024 Merrily Drive, Montgomery AL 36111;F;83836$;maried;570904;1993-02-17;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
705081263;GLEN;GREGORY;M;GLEN.GREGORY@ia.ca;1950-12-12;2017 North Hartford Drive, Fayetteville AR 72701;F;197844$;common-law partner;993329;1975-04-13;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
587086869;DEBRA;CHEN;F;DEBRA.CHEN@outlook.com;1978-08-22;322 East Taylor Street, Savannah GA 31401;E;282930$;single;448298;1986-08-12;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
618458087;THANH;BERG;M;THANH.BERG@hotmail.com;1937-01-07;7308 Northwest 119th Street, Oklahoma City OK 73162;E;243546$;common-law partner;315379;2010-02-28;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
600258529;NADINE;RYAN;F;NADINE.RYAN@gmail.com;1921-07-20;415 West 42nd Street, Savannah GA 31401;F;78683$;maried;755923;2018-05-02;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
